customer_id,cliente,email,active,address,district,postal_code,city,country,fecha_renta,fecha_devolucion,monto,fecha_pago,fecha_devolucio,año_renta,mes_renta,dia_semana,estado_cliente,mes_año
115,WENDY HARRISON,WENDY.HARRISON@sakilacustomer.org,1,1107 Nakhon Sawan Avenue,Mxico,75149,Nezahualcóyotl,Mexico,2005-08-23,2005-08-28,0.99,2005-08-23,2005-08-28,2005,8,Tuesday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-05-31,2005-06-03,4.99,2005-05-31,2005-06-03,2005,5,Tuesday,Activo,2005-05
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-06-15,2005-06-17,0.99,2005-06-15,2005-06-17,2005,6,Wednesday,Activo,2005-06
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-06-16,2005-06-17,0.99,2005-06-16,2005-06-17,2005,6,Thursday,Activo,2005-06
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-06-16,2005-06-19,4.99,2005-06-16,2005-06-19,2005,6,Thursday,Activo,2005-06
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-06-17,2005-06-21,4.99,2005-06-17,2005-06-21,2005,6,Friday,Activo,2005-06
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-06-19,2005-06-21,4.99,2005-06-19,2005-06-21,2005,6,Sunday,Activo,2005-06
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-06-19,2005-06-26,3.99,2005-06-19,2005-06-26,2005,6,Sunday,Activo,2005-06
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-06,2005-07-13,6.99,2005-07-06,2005-07-13,2005,7,Wednesday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-06,2005-07-07,2.99,2005-07-06,2005-07-07,2005,7,Wednesday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-07,2005-07-10,0.99,2005-07-07,2005-07-10,2005,7,Thursday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-08,2005-07-12,4.99,2005-07-08,2005-07-12,2005,7,Friday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-09,2005-07-10,2.99,2005-07-09,2005-07-10,2005,7,Saturday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-12,2005-07-20,4.99,2005-07-12,2005-07-20,2005,7,Tuesday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-27,2005-07-29,0.99,2005-07-27,2005-07-29,2005,7,Wednesday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-28,2005-08-03,5.99,2005-07-28,2005-08-03,2005,7,Thursday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-30,2005-08-06,6.99,2005-07-30,2005-08-06,2005,7,Saturday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-07-31,2005-08-06,3.99,2005-07-31,2005-08-06,2005,7,Sunday,Activo,2005-07
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-01,2005-08-07,1.99,2005-08-01,2005-08-07,2005,8,Monday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-01,2005-08-08,1.99,2005-08-01,2005-08-08,2005,8,Monday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-02,2005-08-05,4.99,2005-08-02,2005-08-05,2005,8,Tuesday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-18,2005-08-20,2.99,2005-08-18,2005-08-20,2005,8,Thursday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-19,2005-08-26,7.99,2005-08-19,2005-08-26,2005,8,Friday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-19,2005-08-24,0.99,2005-08-19,2005-08-24,2005,8,Friday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-20,2005-08-21,0.99,2005-08-20,2005-08-21,2005,8,Saturday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-20,2005-08-28,6.99,2005-08-20,2005-08-28,2005,8,Saturday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-21,2005-08-31,11.99,2005-08-21,2005-08-31,2005,8,Sunday,Activo,2005-08
116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,544 Malm Parkway,Central Java,63502,Pemalang,Indonesia,2005-08-22,2005-08-25,2.99,2005-08-22,2005-08-25,2005,8,Monday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-05-29,2005-05-30,0.99,2005-05-29,2005-05-30,2005,5,Sunday,Activo,2005-05
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-05-31,2005-06-01,0.99,2005-05-31,2005-06-01,2005,5,Tuesday,Activo,2005-05
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-06-16,2005-06-17,2.99,2005-06-16,2005-06-17,2005,6,Thursday,Activo,2005-06
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-06-21,2005-06-23,2.99,2005-06-21,2005-06-23,2005,6,Tuesday,Activo,2005-06
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-07-10,2005-07-18,5.99,2005-07-10,2005-07-18,2005,7,Sunday,Activo,2005-07
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-07-10,2005-07-11,0.99,2005-07-10,2005-07-11,2005,7,Sunday,Activo,2005-07
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-07-11,2005-07-20,9.99,2005-07-11,2005-07-20,2005,7,Monday,Activo,2005-07
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-07-12,2005-07-21,6.99,2005-07-12,2005-07-21,2005,7,Tuesday,Activo,2005-07
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-07-29,2005-08-01,2.99,2005-07-29,2005-08-01,2005,7,Friday,Activo,2005-07
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-01,2005-08-03,2.99,2005-08-01,2005-08-03,2005,8,Monday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-01,2005-08-05,4.99,2005-08-01,2005-08-05,2005,8,Monday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-02,2005-08-09,3.99,2005-08-02,2005-08-09,2005,8,Tuesday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-18,2005-08-24,2.99,2005-08-18,2005-08-24,2005,8,Thursday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-18,2005-08-20,2.99,2005-08-18,2005-08-20,2005,8,Thursday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-18,2005-08-25,6.99,2005-08-18,2005-08-25,2005,8,Thursday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-18,2005-08-19,4.99,2005-08-18,2005-08-19,2005,8,Thursday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-22,2005-08-28,0.99,2005-08-22,2005-08-28,2005,8,Monday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-22,2005-08-23,2.99,2005-08-22,2005-08-23,2005,8,Monday,Activo,2005-08
117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,1967 Sincelejo Place,Gujarat,73644,Gandhinagar,India,2005-08-23,2005-08-27,2.99,2005-08-23,2005-08-27,2005,8,Tuesday,Activo,2005-08
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-05-27,2005-06-01,5.99,2005-05-27,2005-06-01,2005,5,Friday,Activo,2005-05
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-06-16,2005-06-18,4.99,2005-06-16,2005-06-18,2005,6,Thursday,Activo,2005-06
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-06-18,2005-06-20,0.99,2005-06-18,2005-06-20,2005,6,Saturday,Activo,2005-06
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-06-21,2005-06-24,4.99,2005-06-21,2005-06-24,2005,6,Tuesday,Activo,2005-06
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-08,2005-07-14,0.99,2005-07-08,2005-07-14,2005,7,Friday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-10,2005-07-14,1.99,2005-07-10,2005-07-14,2005,7,Sunday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-11,2005-07-15,0.99,2005-07-11,2005-07-15,2005,7,Monday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-12,2005-07-20,1.99,2005-07-12,2005-07-20,2005,7,Tuesday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-27,2005-07-29,2.99,2005-07-27,2005-07-29,2005,7,Wednesday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-28,2005-08-02,4.99,2005-07-28,2005-08-02,2005,7,Thursday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-28,2005-08-06,4.99,2005-07-28,2005-08-06,2005,7,Thursday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-29,2005-08-06,3.99,2005-07-29,2005-08-06,2005,7,Friday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-29,2005-08-05,7.99,2005-07-29,2005-08-05,2005,7,Friday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-30,2005-08-04,4.99,2005-07-30,2005-08-04,2005,7,Saturday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-07-31,2005-08-07,1.99,2005-07-31,2005-08-07,2005,7,Sunday,Activo,2005-07
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-08-18,2005-08-23,2.99,2005-08-18,2005-08-23,2005,8,Thursday,Activo,2005-08
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-08-19,2005-08-28,6.99,2005-08-19,2005-08-28,2005,8,Friday,Activo,2005-08
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-08-21,2005-08-28,5.99,2005-08-21,2005-08-28,2005,8,Sunday,Activo,2005-08
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-08-21,2005-08-27,7.99,2005-08-21,2005-08-27,2005,8,Sunday,Activo,2005-08
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-08-22,2005-08-23,2.99,2005-08-22,2005-08-23,2005,8,Monday,Activo,2005-08
118,KIM CRUZ,KIM.CRUZ@sakilacustomer.org,1,333 Goinia Way,Texas,78625,Grand Prairie,United States,2005-08-23,2005-08-24,0.99,2005-08-23,2005-08-24,2005,8,Tuesday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-05-25,2005-05-27,0.99,2005-05-25,2005-05-27,2005,5,Wednesday,Activo,2005-05
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-05-26,2005-06-04,5.99,2005-05-26,2005-06-04,2005,5,Thursday,Activo,2005-05
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-05-28,2005-06-06,6.99,2005-05-28,2005-06-06,2005,5,Saturday,Activo,2005-05
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-06-15,2005-06-22,7.99,2005-06-15,2005-06-22,2005,6,Wednesday,Activo,2005-06
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-06-17,2005-06-18,2.99,2005-06-17,2005-06-18,2005,6,Friday,Activo,2005-06
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-06-21,2005-06-28,5.99,2005-06-21,2005-06-28,2005,6,Tuesday,Activo,2005-06
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-08,2005-07-16,8.99,2005-07-08,2005-07-16,2005,7,Friday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-09,2005-07-17,5.99,2005-07-09,2005-07-17,2005,7,Saturday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-09,2005-07-12,0.99,2005-07-09,2005-07-12,2005,7,Saturday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-11,2005-07-17,7.99,2005-07-11,2005-07-17,2005,7,Monday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-11,2005-07-17,0.99,2005-07-11,2005-07-17,2005,7,Monday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-28,2005-07-30,4.99,2005-07-28,2005-07-30,2005,7,Thursday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-28,2005-08-04,5.99,2005-07-28,2005-08-04,2005,7,Thursday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-29,2005-08-02,4.99,2005-07-29,2005-08-02,2005,7,Friday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-30,2005-08-02,2.99,2005-07-30,2005-08-02,2005,7,Saturday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-07-31,2005-08-04,0.99,2005-07-31,2005-08-04,2005,7,Sunday,Activo,2005-07
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-01,2005-08-05,3.99,2005-08-01,2005-08-05,2005,8,Monday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-01,2005-08-04,2.99,2005-08-01,2005-08-04,2005,8,Monday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-01,2005-08-02,4.99,2005-08-01,2005-08-02,2005,8,Monday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-02,2005-08-08,2.99,2005-08-02,2005-08-08,2005,8,Tuesday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-17,2005-08-26,5.99,2005-08-17,2005-08-26,2005,8,Wednesday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-18,2005-08-22,2.99,2005-08-18,2005-08-22,2005,8,Thursday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-18,2005-08-25,3.99,2005-08-18,2005-08-25,2005,8,Thursday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-19,2005-08-28,6.99,2005-08-19,2005-08-28,2005,8,Friday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-20,2005-08-21,4.99,2005-08-20,2005-08-21,2005,8,Saturday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-21,2005-08-30,3.99,2005-08-21,2005-08-30,2005,8,Sunday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-21,2005-08-22,2.99,2005-08-21,2005-08-22,2005,8,Sunday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-21,2005-08-29,6.99,2005-08-21,2005-08-29,2005,8,Sunday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-21,2005-08-26,0.99,2005-08-21,2005-08-26,2005,8,Sunday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-22,2005-08-24,4.99,2005-08-22,2005-08-24,2005,8,Monday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-22,2005-08-30,3.99,2005-08-22,2005-08-30,2005,8,Monday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-22,2005-08-28,6.99,2005-08-22,2005-08-28,2005,8,Monday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-23,2005-08-26,2.99,2005-08-23,2005-08-26,2005,8,Tuesday,Activo,2005-08
119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,1987 Coacalco de Berriozbal Loop,al-Qalyubiya,96065,Shubra al-Khayma,Egypt,2005-08-23,2005-08-30,3.99,2005-08-23,2005-08-30,2005,8,Tuesday,Activo,2005-08
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-05-25,2005-05-31,7.99,2005-05-25,2005-05-31,2005,5,Wednesday,Activo,2005-05
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-05-28,2005-06-02,0.99,2005-05-28,2005-06-02,2005,5,Saturday,Activo,2005-05
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-06-15,2005-06-22,3.99,2005-06-15,2005-06-22,2005,6,Wednesday,Activo,2005-06
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-06-16,2005-06-20,4.99,2005-06-16,2005-06-20,2005,6,Thursday,Activo,2005-06
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-06-17,2005-06-19,2.99,2005-06-17,2005-06-19,2005,6,Friday,Activo,2005-06
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-06-17,2005-06-19,4.99,2005-06-17,2005-06-19,2005,6,Friday,Activo,2005-06
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-06-19,2005-06-27,9.99,2005-06-19,2005-06-27,2005,6,Sunday,Activo,2005-06
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-06-20,2005-06-26,2.99,2005-06-20,2005-06-26,2005,6,Monday,Activo,2005-06
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-07-07,2005-07-13,5.99,2005-07-07,2005-07-13,2005,7,Thursday,Activo,2005-07
120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,241 Mosul Lane,Risaralda,76157,Dos Quebradas,Colombia,2005-07-07,2005-07-13,3.99,2005-07-07,2005-07-13,2005,7,Thursday,Activo,2005-07
